p_meaca,p_mrgse,p_sigpath,p_ora
0.9945299100256486,0.9946558284162623,0.992,0.29549124541582716
0.9830075273757484,0.990172231245469,0.984,0.26645966814498995
0.9974421080558833,0.9956010452440979,0.989,0.42646138512361964
0.9914930207773254,0.9579968693881159,0.973,0.44175117254461493
0.995842435470389,0.9358861013390983,0.923,0.32502426305710114
0.9984872910016974,0.8949760854729284,0.855,0.3521408203085371
0.9921707960456942,0.8932144033255868,0.875,0.34266472110570917
0.9893738789070258,0.973946044774335,0.988,0.40179332341975893
0.9633554626618807,0.9152464297391885,0.933,0.37071907117183533
0.9744679744243397,0.8644280785567877,0.897,0.36136936510749884
0.9714472662090414,0.9528908902035096,0.971,0.3676032206544302
0.9899619976670636,0.9110060721425834,0.897,0.35201612462660425
0.9798308346651072,0.9817310975469856,0.975,0.4048883389021878
0.9977143658806706,0.9094246076925558,0.898,0.31777903462043855
0.9807727557538777,0.8829433528578966,0.869,0.32232399036709214
0.9815708063671321,0.9487381560536858,0.958,0.3035044544662396
0.998190202473357,0.9157525488600946,0.932,0.36136936510749884
0.9785847319117057,0.9460537226780039,0.952,0.3488985165198437
0.9927528470010248,0.8854933470441053,0.904,0.3196263648517011
0.9902669682186372,0.8646908284131634,0.881,0.4172371678468154
0.9894289774614304,0.8635682625922343,0.857,0.32088318218592055
0.9735382698036948,0.9858101088251837,0.948,0.3488985165198437
0.9926147131651499,0.9691502208036163,1,0.39869552270191977
0.999827467027396,0.9436438953122639,0.946,0.32232399036709214
0.9942747096716954,0.8351880566019085,0.858,0.34578131389160727
0.9869155978323968,0.9324481453370159,0.933,0.3769476599085494
0.9874519315967439,0.9034312113431738,0.891,0.3488985165198437
0.9968739006584151,0.9049471049220214,0.926,0.3738339474843464
0.9638653929339944,0.8148954896370921,0.807,0.39869552270191977
0.990920889871018,0.9879022671193867,0.985,0.35825174878211685
0.9981977165222455,0.8943514298394742,0.903,0.34266472110570917
0.9686628500281799,0.9617003981063184,0.982,0.3521408203085371
0.9503495703200647,0.9770307386634773,0.988,0.36136936510749884
0.9974014087380524,0.9238468614561457,0.94,0.3644865874913873
0.9942864028954487,0.9924018817408523,0.996,0.4387023192853281
0.9879726366324209,0.9756094734915771,0.998,0.31693153309411753
0.9886032509361259,0.8730588514733736,0.875,0.3551339356375234
0.9721881378045543,0.9270079988602415,0.967,0.3893871432321445
0.996027797032053,0.9969421327411553,0.976,0.3196263648517011
0.9650735740228515,0.9029099526260792,0.864,0.3676032206544302
0.9922513532879992,0.9820622491102317,0.996,0.3644865874913873
0.9852547718692113,0.9641456698785508,0.961,0.36136936510749884
0.9911218018768648,0.900689062623851,0.912,0.34578131389160727
0.9917106918358747,0.900031759390882,0.895,0.34127336498493654
0.9780193122792571,0.9091276259013478,0.897,0.42646138512361964
0.9786326228876164,0.9362887485250492,0.959,0.29016955126960403
0.9962234329842383,0.9421208975378642,0.935,0.36136936510749884
0.9924026916048765,0.8762344980174044,0.877,0.26907283197293763
0.9691116908637396,0.8528265429412452,0.829,0.32709818083379555
0.9999790489576432,0.8794440849675533,0.924,0.3333206719584352
0.9776979379914317,0.8742315372351714,0.88,0.4141549787423916
0.9789765282871246,0.9600784838383791,0.933,0.45993745423522103
0.9920347315288094,0.9794615910257742,0.991,0.3385602500435714
0.9911952880024217,0.9271769459053391,0.934,0.32772703698784333
0.9798943662349601,0.8471842464362522,0.885,0.32232399036709214
0.9921312848467079,0.9788154972667669,0.988,0.3924922572595171
0.9996241441223519,0.9434182553455891,0.944,0.3364341913717517
0.9937536707199389,0.8762584464189884,0.888,0.4048883389021878
0.9764363118177849,0.927893007090083,0.904,0.39559510918831287
0.9977382385531418,0.8384625416033876,0.825,0.35825174878211685
0.998037306854693,0.9463680852077585,0.982,0.3395489443002573
0.975828312949616,0.9865209479111043,0.973,0.3676032206544302
0.9854951628746036,0.9836776620439932,0.997,0.3395489443002573
0.9972500418326596,0.8894685771180894,0.876,0.3893871432321445
0.9701706891776715,0.8726839762779424,0.903,0.3196263648517011
0.982106434250646,0.9839038252745627,1,0.3644865874913873
0.9764195073605869,0.9938641137559269,0.957,0.33313950817721655
0.9929065896568618,0.9246269768267935,0.918,0.34127336498493654
0.967965763263481,0.9933551573244563,0.997,0.3385602500435714
0.9950682954083462,0.9663733390869456,0.926,0.3738339474843464
0.9941775598948149,0.9509715963244678,0.933,0.32088318218592055
0.9919151322309835,0.9972814455190963,0.995,0.3302085974228795
0.9851574477908144,0.9899702734541924,0.995,0.3196263648517011
0.9858922454493073,0.8201110772970979,0.884,0.3738339474843464
0.9937983580437224,0.9137764793685844,0.902,0.32398963694705646
0.994826253280394,0.8007931073894002,0.779,0.3738339474843464
0.965039411672329,0.9924341959945828,0.997,0.3831708437949557
0.994668954075153,0.8469225510531793,0.872,0.37071907117183533
0.9852758624285333,0.9117206540599774,0.914,0.3333206719584352
0.9764306611644057,0.9239433629033107,0.957,0.3302085974228795
0.9924314767815943,0.8454875108290126,0.837,0.4203157387656553
0.981245340177794,0.8825917214775472,0.898,0.3142396423106419
0.992643486906149,0.9934197866595323,0.977,0.3644865874913873
0.9999676772264148,0.9499153011459754,0.952,0.32709818083379555
0.998448641702383,0.9183318480552877,0.931,0.4048883389021878
0.9884977185789067,0.9512296375687611,0.933,0.35758159082535823
0.9743148973398824,0.8764500044071484,0.852,0.37071907117183533
0.9954320770475547,0.9839038257107052,0.985,0.34266472110570917
0.9658999786472093,0.8348797340969591,0.855,0.33313950817721655
0.9996144281177775,0.8797955083100859,0.879,0.32502426305710114
0.9983023184696365,0.9227210387030337,0.932,0.3395489443002573
0.9962401419454265,0.9583357161134012,1,0.3862799453533804
0.9850450387598145,0.9761747399915043,0.986,0.4110693341325311
0.9841052575681613,0.8575541123183665,0.846,0.35201612462660425
0.9911082004466794,0.9760536105892814,0.978,0.3008294977786475
0.985413039439719,0.892517880290252,0.926,0.3800600206465401
0.988128062246849,0.8229227794602335,0.825,0.3488985165198437
0.9645895170662094,0.9529876697577333,0.957,0.43259065558054877
0.9858848146254732,0.8695424989242514,0.853,0.3831708437949557
0.9435865488647102,0.9409364805243645,0.937,0.31777903462043855
0.9888538081719999,0.9362484851917545,0.959,0.3738339474843464
0.9865741662415597,0.9870136943053888,0.985,0.36136936510749884
0.9808682239469155,0.9591990081137536,0.954,0.3364341913717517
0.9993869449809547,0.9785409123281626,0.973,0.31467741394604554
0.9944558128781559,0.9666074221298666,0.953,0.39559510918831287
0.9882833997851884,0.9982105187092345,0.997,0.31467741394604554
0.9954653839789356,0.8607272367168188,0.835,0.3862799453533804
0.9819361625597836,0.9263081035130155,0.908,0.3644865874913873
0.9808541367855149,0.9348392854244973,0.928,0.3800600206465401
0.9989936703286355,0.9962231146197301,0.987,0.36136936510749884
0.9650087857345189,0.879492008931308,0.895,0.32398963694705646
0.9981109396085378,0.8259339256025526,0.85,0.32398963694705646
0.9773856835313013,0.9731870438192283,0.953,0.34266472110570917
0.9832258331443693,0.9396555318796936,0.937,0.4172371678468154
0.9959286484656943,0.9377223135973515,0.964,0.39869552270191977
0.9919349978809356,0.9090313081366466,0.888,0.32232399036709214
0.9989913768179952,0.9443611503704621,0.967,0.3893871432321445
0.9910127225484544,0.8393884467960485,0.824,0.343988120062083
0.9960291379151546,0.8856212837271698,0.889,0.35825174878211685
0.9984293786290153,0.9560446061734023,0.937,0.3831708437949557
0.9906359849163989,0.9719516975250908,0.972,0.2848656341217041
0.9836868783411457,0.9235493054910653,0.927,0.3800600206465401
0.9773701089714645,0.8331488677605334,0.85,0.3738339474843464
0.972501982637844,0.9498185433669025,0.934,0.35201612462660425
0.9791946695536955,0.7947732161675299,0.824,0.2795807196530086
0.9976493987600422,0.9237101436751766,0.93,0.31777903462043855
0.9880497482523827,0.9314500085650529,0.936,0.27694577317253616
0.9791085288722767,0.8591364133048022,0.877,0.3488985165198437
0.9613782259029688,0.96422637764008,0.963,0.3769476599085494
0.9983101887764104,0.9718709585411739,0.949,0.32088318218592055
0.9903860424539058,0.7368422709893676,0.725,0.34127336498493654
0.9902850187695408,0.8525962595122546,0.838,0.3738339474843464
0.9865208817083075,0.9517215396029448,0.95,0.3769476599085494
0.9874384114148157,0.9169336166943611,0.956,0.4387023192853281
0.9988108919795428,0.970199722402436,0.966,0.3800600206465401
0.9970091175910613,0.9965785838797165,0.962,0.32398963694705646
0.9786412125808464,0.8409004442010106,0.827,0.35201612462660425
0.9628796424420077,0.8548678939151699,0.85,0.3551339356375234
0.9814405882709019,0.9609902873408492,0.96,0.26907283197293763
0.9561073853491584,0.9153990624982808,0.936,0.407980398654856
0.9903885043960415,0.7309479050256654,0.732,0.407980398654856
0.9886105067077404,0.9504474691608087,0.94,0.35825174878211685
0.9967331947357788,0.854613663702583,0.851,0.34127336498493654
0.9696584104441708,0.9176889519745213,0.891,0.27431603978090097
0.9983096823359613,0.8382884622221882,0.834,0.39559510918831287
0.992222256013402,0.9987922005708674,0.967,0.4387023192853281
0.9984998737105978,0.9148367433332263,0.91,0.3395489443002573
0.9938021588685392,0.9452074035366563,0.963,0.3333206719584352
0.9867431966946442,0.9962715878513035,1,0.35825174878211685
0.9715808335813119,0.9454330817413589,0.963,0.3395489443002573
0.9679564787709302,0.7751588537419722,0.805,0.35825174878211685
0.9982646677029585,0.978710508618448,0.976,0.34127336498493654
0.9921388501022947,0.7922984358540602,0.817,0.40179332341975893
0.9984169473939726,0.8808019728192326,0.926,0.4110693341325311
0.993612964185483,0.9127163716434068,0.896,0.31777903462043855
0.9488613812710501,0.8465736532425214,0.875,0.32709818083379555
0.9881278499495538,0.8899006679082431,0.879,0.32088318218592055
0.9856234646246527,0.8978038669776504,0.883,0.3494219875321799
0.9986459237386028,0.9007852597080226,0.92,0.35825174878211685
0.9890030373069792,0.9129653230879391,0.93,0.34127336498493654
0.9937817373296631,0.9382378017922387,0.934,0.44479517676179336
0.9895002131974944,0.9784278480039418,0.948,0.3676032206544302
0.9893032987136995,0.8176320785476231,0.798,0.3738339474843464
0.9857035714962195,0.9615067282293928,0.963,0.3924922572595171
0.9906610422664774,0.8607829218853188,0.853,0.39869552270191977
0.9897201426250755,0.9657598954184391,0.945,0.3521408203085371
0.9696573630866948,0.9506490538944743,0.943,0.3358489169554494
0.9962093870838669,0.9479480800917236,0.91,0.3364341913717517
0.9992414666562566,0.9334061440952804,0.933,0.4295281450035109
0.9821535930221141,0.8837425969851631,0.915,0.34578131389160727
0.9873474660730899,0.8718625297382224,0.829,0.32709818083379555
0.982626297798723,0.9732516377714114,0.964,0.31467741394604554
0.996154129800172,0.9342354040811516,0.923,0.34578131389160727
0.9795247334294276,0.9917636779839161,0.991,0.3676032206544302
0.9756152755531806,0.9528263741515363,0.997,0.31777903462043855
0.9877050837817024,0.9341871006035273,0.94,0.3738339474843464
0.9967614009041583,0.9580452757736,0.96,0.32398963694705646
0.9874654474691811,0.8171128926578483,0.827,0.3385602500435714
0.9777875735546072,0.921305948091957,0.914,0.32502426305710114
0.9894602027102078,0.8574269189737616,0.83,0.4387023192853281
0.9856639404645178,0.9878699549305543,0.964,0.43564876397926233
0.9943335385995722,0.9639600419927528,0.968,0.3769476599085494
0.9634719546694198,0.96518682944023,0.96,0.3644865874913873
0.9873871037053135,0.9711846871460804,0.952,0.3800600206465401
0.9976715706381097,0.9547136683377868,0.974,0.36136936510749884
0.9909369441301007,0.8900286981596494,0.897,0.4172371678468154
0.9920641375171853,0.8569658647604637,0.88,0.34266472110570917
0.9806980690797716,0.9233804305576637,0.935,0.34578131389160727
0.9875254493680177,0.8755960217272206,0.903,0.4203157387656553
0.9903080761842995,0.8433161144293038,0.833,0.31693153309411753
0.989854915929142,0.9799138645761982,0.992,0.3893871432321445
0.9801089699715798,0.9118892727070584,0.94,0.3395489443002573
0.9842834297042604,0.9760778363627155,0.973,0.3061830971145952
0.9877454889426934,0.9639439011556441,0.933,0.4110693341325311
0.9908935022593034,0.9843803883910965,0.967,0.29016955126960403
0.9749337049690698,0.8782143061116199,0.884,0.3800600206465401
0.9877197862236559,0.9272573985800974,0.962,0.3769476599085494
0.9844271680125837,0.9875468362004273,0.999,0.4110693341325311
0.9971605045029603,0.6902379941821181,0.702,0.3364341913717517
0.986304500458153,0.8798354440520751,0.906,0.35201612462660425
0.9829974867596475,0.7869111263015194,0.78,0.3302085974228795
0.9730201709096267,0.893142341918147,0.865,0.32088318218592055
0.9905649060848039,0.8276061214327707,0.837,0.3893871432321445
0.9886350896982722,0.8896206052943687,0.9,0.48977936061813454
0.9888648331711208,0.9301300489971172,0.95,0.35825174878211685
0.9948742391963538,0.8838545021830008,0.884,0.36136936510749884
0.9805145708323548,0.9297518030757348,0.941,0.35825174878211685
0.9879484000517064,0.8650252682980418,0.873,0.31467741394604554
0.9934957971910577,0.9318766193975629,0.93,0.4110693341325311
0.9957087093003925,0.9449011354987983,0.958,0.35825174878211685
0.9875479265776328,0.9492783401181151,0.948,0.35201612462660425
0.9962601873286245,0.9741882850132962,0.981,0.36136936510749884
0.9977114929955414,0.9660908301503462,0.979,0.3302085974228795
0.9599439565129112,0.9647348442917938,0.982,0.4233905307780288
0.9741300466465862,0.929783996925423,0.91,0.3551339356375234
0.9763472560409843,0.93366376788248,0.971,0.3196263648517011
0.9832503041428425,0.8570533018999994,0.85,0.32232399036709214
0.9780741064493034,0.8406629215983213,0.84,0.3395489443002573
0.9807739732504722,0.9547781943435933,0.931,0.39869552270191977
0.9961739156508457,0.8960173260259352,0.85,0.44175117254461493
0.9928986337643786,0.9642990136076468,1,0.2822207246958603
0.987308329244792,0.9284240505624415,0.921,0.3893871432321445
0.9997056154122078,0.9910446947528979,0.978,0.3924922572595171
0.993552442822036,0.9833788052894432,0.994,0.3644865874913873
0.9971794492866348,0.8819924153776109,0.87,0.3676032206544302
0.9988072743511965,0.9623217703714062,0.952,0.27694577317253616
0.9708634882499798,0.9190953617491529,0.92,0.29016955126960403
0.9950073327121053,0.8823599854590041,0.875,0.3551339356375234
0.9894841142739618,0.988540432927986,0.996,0.37071907117183533
0.9900347828790781,0.9592958292320479,0.966,0.3364341913717517
0.9854029729365106,0.8676458523036907,0.877,0.3196263648517011
0.9657804682458094,0.901995850991903,0.898,0.3924922572595171
0.9903402239282841,0.8986372292090993,0.942,0.34266472110570917
0.9956798811087971,0.9728075502093448,0.969,0.3738339474843464
0.997981081499936,0.970490362233748,0.973,0.39869552270191977
0.9635950792775911,0.9946073557955606,0.958,0.3644865874913873
0.9859583007076934,0.9235171393314134,0.942,0.43564876397926233
0.9873129153035689,0.8055548586406426,0.82,0.3738339474843464
0.988256066158526,0.9898814124368239,0.989,0.3862799453533804
0.9745426261079321,0.8410192082390691,0.782,0.42646138512361964
0.9956510547615375,0.8534857048842301,0.819,0.32709818083379555
0.9968599642467798,0.8755401538159786,0.846,0.3551339356375234
0.999234044237286,0.8132766197269639,0.826,0.35201612462660425
0.9952404218933184,0.9835322716197938,0.965,0.45086805987131706
0.9925393718612495,0.8833109932427587,0.892,0.3800600206465401
0.9835778542377546,0.9852931429237383,0.991,0.407980398654856
0.9926862832495732,0.912371068964507,0.921,0.3551339356375234
0.9843318505417187,0.9085577637733875,0.896,0.3738339474843464
0.9736546648881806,0.944498158160114,0.975,0.2848656341217041
0.9603657234187959,0.9247395793353449,0.944,0.3893871432321445
0.9964135721008716,0.9498911100345366,0.942,0.31777903462043855
0.9890279327409497,0.9940499238996987,1,0.3364341913717517
0.9895751635138218,0.9317478287312005,0.928,0.3738339474843464
0.9894866878542827,0.9576822314780619,0.963,0.3862799453533804
0.995350743868468,0.8419061329892705,0.824,0.39559510918831287
0.976389337893875,0.9211933929750937,0.944,0.31467741394604554
0.9876555465676621,0.8679008188133421,0.865,0.34266472110570917
0.979924333269972,0.9931451130270239,0.995,0.39869552270191977
0.9966290984597428,0.8986933264587101,0.906,0.34578131389160727
0.9968966994472075,0.8712804250478068,0.842,0.3738339474843464
0.9618209133521314,0.8816248704146474,0.861,0.343988120062083
0.9703193986234497,0.9741882863958272,0.978,0.3494219875321799
0.9897993973311608,0.9973541554149574,0.985,0.3738339474843464
0.9797120271804944,0.9902530142997004,0.991,0.35825174878211685
0.9903421270664761,0.8726361216742113,0.862,0.39559510918831287
0.9880512764351032,0.9569642350082403,1,0.3644865874913873
0.9795180531523306,0.9316431866141277,0.929,0.43259065558054877
0.9853440643256222,0.9090232840684672,0.918,0.3893871432321445
0.9991798827959547,0.9025571216545267,0.921,0.3800600206465401
0.9908665724133544,0.8819844186269742,0.894,0.4048883389021878
0.9790318147020486,0.92362972476601235,0.971,0.25090866796225786
0.9967466491115333,0.962830182617285,0.968,0.3644865874913873
0.9992580242485267,0.9863109260232933,0.973,0.3304321668905799
0.9981742937433365,0.9315304998386451,0.955,0.3488985165198437
0.9826690746050339,0.8889325168852826,0.876,0.3196263648517011
0.9831979513368974,0.9494799055152762,0.977,0.4110693341325311
0.9713986339339139,0.9726137699694808,0.983,0.45086805987131706
0.9691817205417947,0.8886525126505705,0.88,0.35825174878211685
0.9738846571936646,0.9681572787336228,0.976,0.43259065558054877
0.9603945886666282,0.9934117082668843,0.973,0.40179332341975893
0.9747038035507932,0.8833109860669522,0.91,0.3302085974228795
0.9831650222546399,0.9720405105109263,0.973,0.3924922572595171
0.9995600598268511,0.9895098127001534,0.988,0.37071907117183533
0.9971040988578188,0.8654234407325424,0.852,0.3488985165198437
0.9940647067697339,0.9969098172498192,0.998,0.32398963694705646
0.9893646372906288,0.8632578016171656,0.853,0.32502426305710114
0.9941204029686236,0.9575370151352829,0.951,0.3488985165198437
0.980524481638213,0.9194168648728013,0.901,0.32398963694705646
0.9990342391810211,0.9419436260196512,0.941,0.32709818083379555
0.9819894684749984,0.932963360261225,0.902,0.3800600206465401
0.9866562289904649,0.9525763663020534,0.937,0.3358489169554494
0.978287696236972,0.9051877581410336,0.904,0.3302085974228795
0.989461871605232,0.8156816360429407,0.809,0.3924922572595171
0.990239426785908,0.8920615849340235,0.874,0.32398963694705646
0.9848469002679033,0.9588843453574739,0.925,0.4048883389021878
0.9952945657388296,0.9853254524525342,0.992,0.34266472110570917
0.9867409087266392,0.918347923616561,0.919,0.31467741394604554
0.9919945840199709,0.9234206395207645,0.939,0.3385602500435714
0.9964732353574354,0.9078274596717013,0.933,0.3304321668905799
0.9649119649899015,0.9602479303554695,0.965,0.44479517676179336
0.9959933662836592,0.9074021480764456,0.899,0.343988120062083
0.9722996516735283,0.9733243071189164,0.957,0.37071907117183533
0.9768844497759389,0.8590807469032622,0.887,0.3893871432321445
0.9838948228069856,0.8727717139424882,0.851,0.43259065558054877
0.9813501563256665,0.9803338382144747,0.992,0.3893871432321445
0.9881909447862357,0.9253830439319444,0.957,0.35201612462660425
0.9879159727948025,0.8788052001669043,0.908,0.3738339474843464
0.9857379043441176,0.985543546759101,0.972,0.31777903462043855
0.9873802233416221,0.9471661167429855,0.945,0.3893871432321445
0.9713862092905936,0.975246093593374,0.984,0.3196263648517011
0.9853913184160144,0.9185408071826089,0.926,0.3738339474843464
0.9947275549680875,0.8923737836273347,0.869,0.35758159082535823
0.9738180673098072,0.9929189115142986,0.982,0.3924922572595171
0.990299331966039,0.9020118849589274,0.869,0.3333206719584352
0.9685546102742333,0.9407431192274222,0.969,0.44175117254461493
0.9841639453988213,0.989792551571056,0.978,0.28751529411985716
0.999269861816855,0.9156561390398258,0.88,0.36574845401435657
0.9961300670143667,0.9126521279566993,0.893,0.3862799453533804
0.9833856957802933,0.890108720398609,0.929,0.3304321668905799
0.9681343032776064,0.8871006909327812,0.882,0.43259065558054877
0.9692337422139522,0.9285125605530979,0.954,0.32398963694705646
0.9729686239347214,0.9262357020486165,0.905,0.4048883389021878
0.9964336662337017,0.9234528048774432,0.882,0.407980398654856
0.9658709064619059,0.9390835826264815,0.924,0.3551339356375234
0.9853623507680757,0.9025330668394037,0.892,0.42646138512361964
0.9864642162421722,0.9129331992180733,0.908,0.39869552270191977
0.9843885406077657,0.9896713771351268,0.985,0.32398963694705646
0.9976556358440614,0.9585132133410154,0.976,0.36136936510749884
0.979409381964975,0.9905357565082624,0.981,0.3644865874913873
0.9885377779939314,0.9808345836515503,0.99,0.32088318218592055
0.9646950128263446,0.9740833147891259,0.994,0.3893871432321445
0.9989817194212931,0.896465910671649,0.899,0.32709818083379555
0.9808287055183637,0.9098179342183144,0.862,0.34127336498493654
0.9747349927920536,0.9352096856988692,0.953,0.3893871432321445
0.9889246768862047,0.8631622900739102,0.84,0.2795807196530086
0.9825718882986094,0.9894936565865421,0.999,0.4538966545487998
0.9956226989553424,0.9071453672308052,0.925,0.3304321668905799
0.9786998265871477,0.9941145535521307,0.995,0.3302085974228795
0.9967093550662094,0.9778140802464089,0.96,0.4172371678468154
0.9878403552612203,0.9202447882612443,0.953,0.32088318218592055
0.995847968651857,0.9024528884034551,0.894,0.3333206719584352
0.9768820452819446,0.9653401806969923,0.939,0.3333206719584352
0.9702764730445861,0.8224028020817006,0.85,0.34578131389160727
0.9693636147676409,0.8640618377295619,0.876,0.45691983174886097
0.9905622079109311,0.9720001411987723,0.942,0.3800600206465401
0.9875102726276792,0.9499556136049374,0.948,0.3494219875321799
0.9825125053676617,0.9259300225813734,0.91,0.3800600206465401
0.9868181031514331,0.9463116588622185,0.952,0.32088318218592055
0.9912393732597548,0.9421611795673643,0.937,0.4172371678468154
0.9986997325824772,0.9057493081704243,0.922,0.35825174878211685
0.9747384762355609,0.9932743710693506,0.993,0.46294938671371055
0.995126600155635,0.993225899327104,0.992,0.43259065558054877
0.9770590900792117,0.9979277570423811,0.96,0.2483396245580897
0.96886542697416,0.9088467024322111,0.894,0.3521408203085371
0.9807564108559673,0.9928785183721859,0.98,0.3551339356375234
0.9885586017914626,0.8704034146203717,0.899,0.3769476599085494
0.9892438100884013,0.9830476432624324,0.989,0.3333206719584352
0.9910426240123608,0.932995560828924,0.955,0.34578131389160727
0.9818778821296563,0.9574402055606566,0.952,0.3862799453533804
0.9719126331229676,0.9180345020817684,0.921,0.3358489169554494
0.9901673397508272,0.823537421680217,0.821,0.3862799453533804
0.979940838343327,0.9757952024028204,0.975,0.4048883389021878
0.989243509124327,0.9515844501540782,0.946,0.3862799453533804
0.9929586251282219,0.7939376449355766,0.81,0.3395489443002573
0.9960493411514979,0.803455027600572,0.807,0.34578131389160727
0.9967276340790284,0.9882900122620484,0.932,0.31467741394604554
0.9881291246638663,0.9255760866450176,0.889,0.3196263648517011
0.9904220200233459,0.9707406398782156,0.986,0.3738339474843464
0.9538255730485451,0.9208637828521306,0.962,0.4048883389021878
0.9833894911062177,0.9253428257527947,0.952,0.39869552270191977
0.9974769006359263,0.9932905284606165,0.97,0.4387023192853281
0.9848288542177872,0.9476901073692935,0.943,0.3551339356375234
0.9581576461803377,0.9148287081666867,0.894,0.45993745423522103
0.9899346700595844,0.9533747898995588,0.967,0.3395489443002573
0.9890190933298424,0.9973299189652631,0.999,0.35825174878211685
0.9696678505645338,0.9855758580520452,0.998,0.4141549787423916
0.9908414022470398,0.8429437675080501,0.848,0.3924922572595171
0.9992467570441191,0.9148206762384712,0.916,0.36574845401435657
0.9920656175449085,0.7110289615295662,0.694,0.3488985165198437
0.9824649708851781,0.9865371033213525,0.956,0.32088318218592055
0.9911482155119692,0.9632175568146042,0.939,0.34266472110570917
0.9934050676991386,0.766965706829842,0.753,0.32088318218592055
0.9815564666768133,0.8983727874163544,0.913,0.3333206719584352
0.979804353897907,0.974446677592962,0.96,0.3302085974228795
0.9564693574025493,0.9410492773694985,0.96,0.343988120062083
0.9895041811107554,0.9929673829060434,0.98,0.3738339474843464
0.9968822166075498,0.8560200570845617,0.838,0.39869552270191977
0.999003614649287,0.9678182373403121,0.968,0.3800600206465401
0.9661950435273297,0.8996390130593548,0.916,0.4110693341325311
0.9855065641811445,0.965186828707039,0.972,0.38481230789247123
0.987454673205061,0.9248763109661959,0.919,0.35201612462660425
0.985412443013464,0.9450784493084494,0.931,0.37071907117183533
0.9877201244156251,0.9604899976852289,0.964,0.4838626349256726
0.9889393806909269,0.939800535177464,0.915,0.34266472110570917
0.9581173415602444,0.9931047197051047,0.974,0.32088318218592055
0.9890725244307783,0.9382700220833851,0.93,0.3358489169554494
0.9947207819889838,0.8949760895582308,0.886,0.33313950817721655
0.9811358688798297,0.9999394080301144,0.997,0.4203157387656553
0.98119240807604,0.9453283045906843,0.929,0.3551339356375234
0.9960494049370597,0.9674307676943475,0.969,0.3395489443002573
0.9811635269635502,0.9115921830967693,0.899,0.34266472110570917
0.9846126148235822,0.9031184503444788,0.894,0.32232399036709214
0.9704105839112196,0.9294862391590513,0.927,0.3488985165198437
0.9921308388713043,0.8969305630214764,0.888,0.32088318218592055
0.9931817518488688,0.9975803645096317,0.994,0.3395489443002573
0.9867449711195337,0.8086052498455238,0.835,0.3488985165198437
0.9874952746499857,0.8382409829290264,0.809,0.35825174878211685
0.9933738440941495,0.9374243083331844,0.941,0.42646138512361964
0.9610059058679494,0.927909096875091,0.937,0.3488985165198437
0.9772785284355056,0.9893240137020365,0.992,0.4048883389021878
0.9970992095541196,0.8983247052630339,0.922,0.3800600206465401
0.9956710490117835,0.9002802379925032,0.903,0.4048883389021878
0.9829283715383481,0.9893320921705743,0.989,0.36136936510749884
0.994079427694168,0.9082527939957481,0.901,0.31155084033413977
0.9916964235943473,0.9669868022693509,0.969,0.3142396423106419
0.9948228119203122,0.7148871537298364,0.718,0.34266472110570917
0.9989287210080774,0.9341629434191229,0.955,0.35201612462660425
0.9959793586605431,0.8259339190563271,0.8,0.3893871432321445
0.9796787938364886,0.8144553253919087,0.825,0.36030325373995103
0.9945072123599138,0.9376417711550246,0.918,0.34578131389160727
0.9908971329383938,0.8775516242079255,0.863,0.36136936510749884
0.9752765655614718,0.8860930532012028,0.871,0.3395489443002573
0.9777687546550998,0.9700301836692634,0.975,0.3766425929757914
0.9736543431338358,0.9512860821584272,0.928,0.3644865874913873
0.9889542650196258,0.9423465113872397,0.946,0.38208941486492465
0.981082345481163,0.8426269018670601,0.844,0.33313950817721655
0.9967316266383894,0.9055728131162922,0.926,0.32502426305710114
0.9832450601302418,0.9119294232387657,0.927,0.32709818083379555
0.9965013600928866,0.894327404904478,0.88,0.3862799453533804
0.9982923884913187,0.9068163849527539,0.921,0.43564876397926233
0.996510714566788,0.8978839964475772,0.878,0.32088318218592055
0.981158791738219,0.8799792104754857,0.909,0.42646138512361964
0.9874062529562304,0.8722214013049179,0.864,0.36136936510749884
0.9920548532716399,0.9022844979309581,0.916,0.37071907117183533
0.9926001761372806,0.8634806907209801,0.859,0.3302085974228795
0.9864736884878976,0.9436277798217827,0.929,0.3364341913717517
0.9963761191466272,0.8787173608369334,0.88,0.3893871432321445
0.9731201604058107,0.9096413360391704,0.886,0.3333206719584352
0.9780493591348359,0.8701562808501128,0.847,0.34578131389160727
0.9916440190998485,0.9437244831059889,0.928,0.3644865874913873
0.9626339633285578,0.9877164735867368,0.972,0.44479517676179336
0.9978507271440167,0.8924218146208269,0.881,0.3831708437949557
0.9953193151337626,0.9543507063596787,0.963,0.3924922572595171
0.9763819264783834,0.9857777989314777,0.995,0.34578131389160727
0.9989571734813432,0.9925876893532869,0.993,0.40179332341975893
0.9711349832078016,0.9708052282259251,0.947,0.32398963694705646
0.9741401125974886,0.8851415543329502,0.876,0.37071907117183533
0.9796379969979747,0.8801469490524726,0.846,0.39869552270191977
0.9839414883626725,0.8648182390417534,0.879,0.3644865874913873
0.9833447058554161,0.8872766509375741,0.903,0.3738339474843464
0.9830516189720675,0.8961134424587575,0.856,0.34578131389160727
0.9964928391197557,0.9953667601583744,0.997,0.3551339356375234
0.9883330549477503,0.8724128026954368,0.89,0.34266472110570917
0.9813420586396502,0.9360954760054752,0.926,0.4478341868985375
